FIPS,HomeType,SizeRank,CountyName,State,Metro,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,One year,Three years,Five years,Ten years
48201,One Bedroom,2,Harris County,TX,Houston-The Woodlands-Sugar Land,75472.0,75616.0,75610.0,75889.0,76050.0,76157.0,76039.0,76328.0,76621.0,77143.0,77432.0,77602.0,77386.0,76987.0,76869.0,76469.0,76276.0,76207.0,76584.0,76082.0,75501.0,74728.0,74455.0,74385.0,74880.0,75598.0,76399.0,77309.0,78166.0,78950.0,79561.0,80737.0,81944.0,82939.0,83520.0,84125.0,84656.0,85550.0,85807.0,85928.0,85752.0,85521.0,84999.0,84587.0,84458.0,84666.0,85181.0,85660.0,86048.0,85628.0,85960.0,86473.0,87278.0,87470.0,88303.0,88194.0,88306.0,87485.0,87211.0,85807.0,84592.0,84046.0,83593.0,82955.0,81857.0,81711.0,81141.0,80919.0,80587.0,81376.0,80745.0,80942.0,80180.0,80661.0,80219.0,81121.0,81863.0,82240.0,82889.0,82974.0,83069.0,82159.0,83066.0,83064.0,83950.0,83281.0,83967.0,82616.0,81144.0,80151.0,79272.0,79729.0,79110.0,78661.0,77568.0,77574.0,77601.0,77381.0,76500.0,76833.0,78127.0,79294.0,79633.0,79232.0,79197.0,80276.0,80171.0,80258.0,79798.0,80766.0,81577.0,81872.0,81299.0,80349.0,80057.0,80303.0,80535.0,80303.0,80351.0,80883.0,81450.0,81446.0,80926.0,80488.0,80719.0,81024.0,81614.0,81207.0,81301.0,80601.0,81027.0,80099.0,79942.0,78517.0,78252.0,78123.0,78007.0,77295.0,76235.0,75603.0,75677.0,75763.0,76039.0,76285.0,76230.0,76411.0,76182.0,75813.0,75240.0,75107.0,74945.0,74917.0,74324.0,74036.0,73049.0,72265.0,71530.0,71583.0,71598.0,71609.0,71478.0,71562.0,71785.0,71781.0,71466.0,71019.0,70748.0,70653.0,70521.0,70291.0,70101.0,69876.0,69571.0,68952.0,68042.0,67281.0,66793.0,66612.0,66501.0,66359.0,66043.0,65473.0,64755.0,64339.0,64255.0,64411.0,64686.0,64929.0,65092.0,65170.0,65129.0,65237.0,65265.0,65530.0,65823.0,65882.0,65738.0,65652.0,65802.0,65970.0,66180.0,66483.0,66778.0,66991.0,67329.0,67760.0,68532.0,69523.0,70606.0,71406.0,72181.0,73008.0,73953.0,74672.0,75449.0,76060.0,76831.0,77588.0,78023.0,78514.0,78919.0,79756.0,80546.0,81514.0,82377.0,83154.0,84009.0,85103.0,86128.0,86821.0,87695.0,88382.0,89223.0,89673.0,89999.0,90466.0,91058.0,91977.0,92242.0,92316.0,92667.0,93439.0,94235.0,94734.0,95252.0,95982.0,96930.0,97301.0,97433.0,97547.0,98429.0,99380.0,99801.0,100084.0,100241.0,100502.0,100587.0,100784.0,100889.0,101090.0,101098.0,101172.0,101286.0,101633.0,102073.0,102312.0,102675.0,103401.0,104201.0,104700.0,105142.0,105563.0,106130.0,106216.0,106354.0,106611.0,107340.0,108026.0,108341.0,108438.0,108600.0,109138.0,109663.0,110398.0,110086.0,110116.0,109465.0,109567.0,109491.0,109870.0,110459.0,110814.0,111199.0,111485.0,111880.0,112176.0,113304.0,114469.0,116189.0,117325.0,118459.0,8.190627540163119,16.053216815416416,27.832993406498538,79.36647335826659
48113,One Bedroom,8,Dallas County,TX,Dallas-Fort Worth-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71741.0,71691.0,71875.0,71969.0,72140.0,72122.0,72334.0,72280.0,72215.0,72388.0,72521.0,72316.0,71676.0,71522.0,71242.0,71380.0,71485.0,72036.0,71926.0,71705.0,71074.0,70407.0,69855.0,70231.0,71192.0,71702.0,72057.0,71743.0,71454.0,70924.0,70981.0,71634.0,73196.0,74151.0,74985.0,74684.0,74425.0,74080.0,73977.0,74289.0,74076.0,73643.0,73138.0,73093.0,72547.0,72323.0,72001.0,72313.0,72360.0,72252.0,72179.0,71809.0,71871.0,71812.0,72094.0,71829.0,71342.0,70758.0,70239.0,69925.0,69620.0,69502.0,69027.0,68493.0,67728.0,67383.0,66880.0,66461.0,66165.0,65730.0,65342.0,64659.0,63979.0,63330.0,62677.0,62806.0,63039.0,63361.0,63264.0,63057.0,62831.0,62841.0,62907.0,62965.0,63052.0,63338.0,64074.0,64335.0,64429.0,64249.0,64413.0,64854.0,65411.0,65891.0,66390.0,67066.0,67945.0,68608.0,69520.0,70251.0,71180.0,71807.0,72406.0,72744.0,73108.0,73705.0,74285.0,74649.0,74582.0,74860.0,74265.0,74434.0,74375.0,75104.0,75595.0,76215.0,76919.0,77473.0,78109.0,78943.0,80074.0,81030.0,82246.0,82984.0,83774.0,84422.0,85221.0,86152.0,86639.0,87252.0,87940.0,88969.0,90060.0,91066.0,92401.0,93671.0,95417.0,96887.0,98471.0,99754.0,100771.0,101695.0,102595.0,103978.0,105380.0,106717.0,107864.0,108259.0,108703.0,109276.0,110713.0,112307.0,114296.0,116263.0,117995.0,119025.0,120070.0,121168.0,122013.0,123408.0,123162.0,123008.0,122310.0,123164.0,124569.0,126025.0,127034.0,127610.0,127733.0,128306.0,129478.0,130881.0,133286.0,135352.0,137476.0,137438.0,137341.0,136946.0,137880.0,138796.0,140029.0,140842.0,141286.0,141354.0,141388.0,141588.0,141790.0,142816.0,143450.0,4.44805265725457,25.50745432911038,65.57208647375893,116.80646867679286
48439,One Bedroom,15,Tarrant County,TX,Dallas-Fort Worth-Arlington,70696.0,70880.0,71166.0,71644.0,72048.0,72178.0,72144.0,72295.0,72495.0,72614.0,72718.0,72772.0,72734.0,72534.0,72254.0,72224.0,72191.0,72452.0,72905.0,73190.0,73303.0,73681.0,74002.0,74682.0,75185.0,75861.0,76218.0,76364.0,76815.0,77352.0,77796.0,78159.0,78545.0,78579.0,78467.0,78116.0,78337.0,78734.0,79581.0,80014.0,79916.0,79742.0,79823.0,79690.0,79837.0,80086.0,80854.0,80848.0,80701.0,80573.0,80385.0,80333.0,80341.0,80419.0,80263.0,79879.0,79585.0,79230.0,79001.0,79034.0,78966.0,78632.0,78089.0,77794.0,77839.0,77934.0,77929.0,78512.0,78544.0,78637.0,78136.0,78386.0,78524.0,78730.0,78899.0,79567.0,80145.0,80609.0,80942.0,81095.0,81168.0,81329.0,82132.0,82918.0,83414.0,83528.0,83651.0,82894.0,82032.0,81435.0,81847.0,82101.0,82728.0,83135.0,83357.0,82906.0,83237.0,84074.0,84986.0,86140.0,87007.0,88114.0,87965.0,88024.0,88077.0,88268.0,87892.0,87966.0,87850.0,88244.0,88057.0,88353.0,88705.0,88838.0,89380.0,89910.0,90390.0,90430.0,91075.0,91131.0,91208.0,90812.0,91996.0,92031.0,92288.0,91454.0,91284.0,90643.0,90246.0,90339.0,90185.0,90320.0,90761.0,90822.0,90049.0,89412.0,89161.0,89755.0,89609.0,90498.0,91015.0,91737.0,91661.0,91346.0,90022.0,88838.0,87922.0,87456.0,86520.0,85663.0,85329.0,84344.0,83144.0,81415.0,80514.0,79896.0,79696.0,79910.0,79980.0,80308.0,80219.0,79702.0,78971.0,78375.0,78204.0,78364.0,78570.0,79030.0,79391.0,79559.0,79172.0,78794.0,78522.0,78789.0,78240.0,77976.0,77361.0,77098.0,76370.0,75562.0,74673.0,73739.0,73105.0,72261.0,71381.0,70209.0,69970.0,69819.0,69986.0,69529.0,69369.0,69003.0,69353.0,69169.0,69073.0,68612.0,69287.0,70022.0,70822.0,70434.0,70032.0,69527.0,69785.0,69978.0,69488.0,69396.0,69486.0,70325.0,70440.0,70836.0,70909.0,71810.0,72494.0,73687.0,73897.0,74332.0,74935.0,75820.0,76692.0,77121.0,77660.0,78113.0,78450.0,78846.0,78972.0,79436.0,80274.0,80781.0,81458.0,81770.0,82494.0,83324.0,84083.0,84606.0,85477.0,86338.0,87737.0,88267.0,88621.0,89470.0,90268.0,91461.0,91818.0,92370.0,92900.0,93544.0,94121.0,94406.0,94899.0,95880.0,97557.0,99070.0,100049.0,100724.0,101562.0,102527.0,103640.0,104807.0,106054.0,107448.0,108654.0,110184.0,110929.0,111644.0,112447.0,113753.0,115421.0,117085.0,118391.0,119703.0,120583.0,121148.0,120940.0,120998.0,121814.0,123329.0,124690.0,125350.0,125493.0,126097.0,127009.0,127780.0,128334.0,128950.0,131188.0,131852.0,132718.0,132291.0,133302.0,134580.0,136148.0,137116.0,138058.0,139151.0,140695.0,142396.0,143296.0,145292.0,146959.0,149424.0,150915.0,13.212855020929918,34.209894439158006,67.18549209022024,102.10116106223133
48029,One Bedroom,18,Bexar County,TX,San Antonio-New Braunfels,62618.0,62350.0,62190.0,61888.0,61727.0,61628.0,61753.0,61769.0,61834.0,61809.0,62111.0,62261.0,62313.0,62264.0,62434.0,62751.0,62819.0,62755.0,62375.0,62311.0,62276.0,62329.0,62242.0,62130.0,62310.0,62650.0,63007.0,62880.0,63026.0,63319.0,63746.0,63917.0,63975.0,64221.0,63960.0,64168.0,64282.0,64776.0,64639.0,65022.0,65227.0,65480.0,65611.0,65876.0,66170.0,66384.0,66790.0,67145.0,67109.0,66919.0,66926.0,67049.0,66687.0,66001.0,65551.0,65375.0,65609.0,65559.0,65743.0,65673.0,65912.0,65648.0,65765.0,65112.0,65136.0,65194.0,65460.0,65629.0,65185.0,65025.0,64125.0,63558.0,63056.0,63228.0,62972.0,62901.0,62416.0,62897.0,62648.0,62650.0,62025.0,61948.0,62323.0,62443.0,62242.0,61977.0,62252.0,62700.0,63587.0,63415.0,63575.0,63251.0,63858.0,64223.0,64547.0,65244.0,66181.0,66920.0,67188.0,68083.0,68505.0,68769.0,68869.0,69417.0,70283.0,70565.0,71010.0,71249.0,72043.0,73130.0,74259.0,74004.0,73575.0,73461.0,73995.0,74276.0,74470.0,75507.0,76558.0,76927.0,75568.0,73606.0,72262.0,71955.0,72429.0,72868.0,72808.0,72754.0,72199.0,71214.0,69943.0,69501.0,70195.0,70972.0,70779.0,70762.0,70168.0,70490.0,70826.0,71719.0,72362.0,72710.0,72972.0,72807.0,72798.0,73111.0,73799.0,73943.0,74309.0,74182.0,74195.0,73342.0,72754.0,72542.0,72569.0,72813.0,72428.0,72035.0,71781.0,71727.0,71518.0,70789.0,69843.0,68975.0,68446.0,67966.0,67711.0,67308.0,67247.0,67112.0,66949.0,66640.0,66491.0,66467.0,66645.0,66963.0,67081.0,66752.0,66106.0,65587.0,65063.0,64611.0,64054.0,63576.0,62816.0,62058.0,61503.0,61324.0,61176.0,61040.0,60835.0,60546.0,60307.0,59893.0,59573.0,59389.0,59613.0,60006.0,59832.0,59223.0,58604.0,58771.0,59226.0,59670.0,59850.0,60270.0,60933.0,61590.0,61648.0,61360.0,61578.0,62462.0,63340.0,63678.0,63682.0,63955.0,64461.0,64670.0,64525.0,64365.0,64951.0,66061.0,67022.0,67171.0,67231.0,67126.0,67738.0,68041.0,68688.0,69429.0,70358.0,70966.0,71333.0,71313.0,71022.0,71017.0,71469.0,72472.0,72668.0,73063.0,73002.0,73286.0,73475.0,73989.0,74427.0,75155.0,76143.0,76935.0,77406.0,77647.0,78392.0,79143.0,80108.0,80878.0,81475.0,81818.0,82398.0,82957.0,83836.0,84662.0,85542.0,86174.0,86910.0,87302.0,87400.0,87419.0,88076.0,89238.0,89994.0,90586.0,90955.0,91912.0,92157.0,92677.0,92667.0,93641.0,94512.0,95814.0,96439.0,97416.0,98273.0,99277.0,99573.0,99855.0,100584.0,100970.0,101380.0,101031.0,101491.0,101588.0,102198.0,102004.0,102082.0,102137.0,102791.0,103167.0,103558.0,104129.0,104910.0,105852.0,106297.0,4.735395256722271,21.62128146453089,45.60833949754801,63.37549759463904
48453,One Bedroom,38,Travis County,TX,Austin-Round Rock,140577.0,140238.0,138964.0,137736.0,136479.0,136502.0,136385.0,137100.0,137604.0,137548.0,136695.0,136719.0,137090.0,137761.0,138860.0,140077.0,141285.0,140938.0,140262.0,138805.0,137208.0,137027.0,138583.0,139685.0,140793.0,140758.0,141869.0,141789.0,141937.0,142458.0,143327.0,143947.0,145591.0,146862.0,147514.0,146642.0,145064.0,144159.0,143027.0,141888.0,141395.0,140237.0,141505.0,142586.0,143749.0,143640.0,143183.0,144003.0,145117.0,146826.0,148470.0,151314.0,153630.0,156517.0,156895.0,158596.0,159640.0,161756.0,162673.0,163242.0,163653.0,163909.0,164521.0,163738.0,162615.0,161001.0,160817.0,160519.0,159997.0,159669.0,159968.0,160562.0,160770.0,160467.0,160086.0,160857.0,162465.0,164345.0,165096.0,165905.0,166901.0,167546.0,167891.0,167637.0,168260.0,169011.0,169601.0,169324.0,167992.0,166991.0,166578.0,164760.0,162759.0,159843.0,158331.0,157109.0,156296.0,156107.0,156347.0,156502.0,156973.0,157313.0,157738.0,159530.0,161135.0,164059.0,165660.0,167798.0,168931.0,170219.0,170371.0,171775.0,172880.0,174134.0,174885.0,174937.0,175959.0,176062.0,176802.0,176492.0,176212.0,175242.0,175132.0,174017.0,173766.0,173129.0,173442.0,173690.0,173837.0,174024.0,174168.0,174653.0,175726.0,176832.0,177779.0,178668.0,179348.0,180496.0,181084.0,182062.0,182692.0,183897.0,184983.0,185741.0,185915.0,185649.0,185653.0,185661.0,185552.0,184580.0,183776.0,182846.0,181404.0,179302.0,176396.0,174546.0,173197.0,172622.0,171346.0,170098.0,168657.0,167892.0,167113.0,165992.0,165068.0,164620.0,165533.0,165936.0,165697.0,164971.0,164739.0,164585.0,164854.0,164678.0,164253.0,163702.0,163547.0,163454.0,162905.0,162140.0,161530.0,160997.0,160383.0,159798.0,158889.0,158447.0,158278.0,158841.0,159028.0,158984.0,158881.0,158907.0,159572.0,160441.0,161660.0,162628.0,163670.0,164884.0,166102.0,167224.0,167964.0,168685.0,169129.0,170568.0,171729.0,173357.0,174441.0,176564.0,178590.0,180361.0,181713.0,182680.0,184387.0,186316.0,188881.0,190346.0,191812.0,192793.0,194510.0,195961.0,197671.0,198974.0,200074.0,201483.0,203373.0,205326.0,206724.0,207909.0,209309.0,211029.0,212486.0,213312.0,214211.0,215731.0,218376.0,220733.0,222202.0,223024.0,224248.0,226268.0,228481.0,230127.0,231305.0,232412.0,233491.0,234578.0,235382.0,236244.0,237323.0,239191.0,241194.0,242748.0,243122.0,243560.0,244638.0,246360.0,247859.0,248473.0,248883.0,249401.0,250624.0,251456.0,252410.0,253145.0,254148.0,255040.0,255751.0,255945.0,256312.0,257782.0,259586.0,261486.0,261962.0,263134.0,263250.0,264559.0,266115.0,268769.0,269863.0,270244.0,270192.0,270722.0,271434.0,271985.0,273032.0,273337.0,274186.0,274341.0,275416.0,276087.0,278046.0,280327.0,283048.0,285092.0,287006.0,289102.0,291535.0,294462.0,297703.0,301185.0,304000.0,10.378482005402736,19.61534224152856,33.05263895028471,88.2003343032254
48141,One Bedroom,68,El Paso County,TX,El Paso,72116.0,72058.0,72112.0,72168.0,72361.0,72586.0,72854.0,73031.0,73034.0,73113.0,73275.0,73458.0,73584.0,73808.0,73973.0,74138.0,73885.0,73751.0,73592.0,73680.0,73856.0,74092.0,74207.0,74486.0,74554.0,74683.0,74738.0,74832.0,75260.0,75385.0,75450.0,75220.0,75219.0,74787.0,74423.0,73753.0,73732.0,73648.0,73786.0,73939.0,74248.0,74640.0,75045.0,75649.0,76309.0,77389.0,78369.0,79264.0,79651.0,79881.0,79932.0,79982.0,79629.0,79310.0,78759.0,78349.0,77674.0,76953.0,76206.0,75881.0,75831.0,75879.0,75908.0,75911.0,76103.0,76237.0,76333.0,76322.0,76413.0,76383.0,76366.0,76075.0,75802.0,75543.0,75644.0,75844.0,76057.0,76076.0,76284.0,76394.0,76635.0,76997.0,77511.0,78175.0,78399.0,78703.0,78256.0,77796.0,77212.0,77283.0,77543.0,77984.0,78240.0,78411.0,78472.0,78535.0,79129.0,79750.0,80810.0,81667.0,82586.0,83185.0,83689.0,83917.0,84100.0,84321.0,84782.0,85149.0,85700.0,86345.0,87278.0,87937.0,88513.0,88484.0,88618.0,88786.0,89557.0,90173.0,90663.0,91240.0,91629.0,91859.0,91989.0,92606.0,93201.0,94215.0,95195.0,96747.0,98016.0,99074.0,99738.0,99951.0,100476.0,101287.0,101871.0,102091.0,102637.0,103615.0,104219.0,104163.0,103588.0,103082.0,102833.0,103025.0,102306.0,101124.0,99986.0,99584.0,98902.0,97703.0,96606.0,95407.0,94519.0,94289.0,94168.0,94135.0,93733.0,93770.0,93412.0,92936.0,92375.0,92390.0,92177.0,92276.0,91732.0,91196.0,90742.0,90718.0,91261.0,91135.0,91217.0,91010.0,91246.0,90957.0,90956.0,91175.0,92558.0,93536.0,93914.0,93173.0,92640.0,92725.0,93342.0,94120.0,94347.0,94340.0,94280.0,93956.0,93174.0,92393.0,92200.0,92402.0,92139.0,91472.0,90391.0,89431.0,88752.0,89014.0,89455.0,89651.0,89365.0,88722.0,88179.0,87994.0,88286.0,88969.0,89115.0,89026.0,88800.0,88374.0,87513.0,86609.0,86207.0,86153.0,85913.0,85031.0,84454.0,83704.0,83964.0,83465.0,83110.0,82259.0,82129.0,82529.0,82743.0,82960.0,82812.0,83047.0,82970.0,82916.0,82348.0,82697.0,82987.0,83590.0,83449.0,83041.0,82511.0,81898.0,81502.0,81144.0,80876.0,80675.0,80525.0,80211.0,80018.0,79756.0,80140.0,80266.0,80700.0,80884.0,81586.0,82405.0,83098.0,83750.0,84451.0,85327.0,85451.0,84990.0,83708.0,83265.0,82626.0,82731.0,82527.0,82753.0,82679.0,82162.0,81302.0,80375.0,80509.0,81570.0,82812.0,83430.0,84567.0,85923.0,86668.0,86966.0,87344.0,88221.0,88766.0,88910.0,89314.0,88979.0,89474.0,89750.0,90201.0,90036.0,89986.0,89935.0,89498.0,89264.0,89356.0,90142.0,90411.0,91006.0,91164.0,91819.0,92289.0,93165.0,94505.0,96197.0,98451.0,10.00357549889383,19.076186214153534,21.730797764478954,6.272668393782383
48085,One Bedroom,73,Collin County,TX,Dallas-Fort Worth-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98331.0,99527.0,100465.0,102425.0,103526.0,103886.0,103154.0,101777.0,100764.0,100181.0,100298.0,100214.0,99733.0,98414.0,96894.0,95279.0,94718.0,94395.0,94914.0,95899.0,96596.0,97025.0,96438.0,95904.0,95501.0,95835.0,96105.0,96360.0,96297.0,97102.0,98045.0,99186.0,99583.0,99296.0,98801.0,98414.0,98415.0,97916.0,97518.0,96395.0,95317.0,93950.0,93460.0,92920.0,92472.0,91565.0,90731.0,89815.0,89251.0,88435.0,87781.0,87510.0,87918.0,88031.0,87394.0,86986.0,87286.0,88311.0,89158.0,89688.0,89588.0,89833.0,89820.0,89730.0,89047.0,88790.0,88949.0,88925.0,88509.0,87956.0,87628.0,87708.0,87811.0,88567.0,89578.0,90894.0,91828.0,92687.0,93380.0,94159.0,95174.0,96272.0,97616.0,98466.0,99461.0,99792.0,100357.0,100805.0,101949.0,103017.0,103978.0,105140.0,105841.0,106754.0,107349.0,108621.0,110248.0,111641.0,112917.0,114045.0,115386.0,116599.0,118046.0,119216.0,121007.0,122269.0,123437.0,124275.0,124958.0,126286.0,127292.0,128398.0,129275.0,130494.0,132035.0,133718.0,134794.0,135581.0,136668.0,138170.0,140017.0,141755.0,143280.0,144861.0,145885.0,146902.0,147344.0,147282.0,148273.0,150417.0,153508.0,155533.0,156779.0,157058.0,157243.0,157125.0,157520.0,158281.0,159220.0,160383.0,161011.0,161146.0,160472.0,160138.0,159797.0,159783.0,159836.0,160053.0,160057.0,160208.0,160157.0,161518.0,162602.0,164053.0,164843.0,165859.0,167179.0,168668.0,170139.0,171559.0,172978.0,174033.0,175244.0,175259.0,8.507410938718904,18.99553238006002,47.009629579922155,88.61278519156264
48215,One Bedroom,74,Hidalgo County,TX,McAllen-Edinburg-Mission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41044.0,41180.0,41297.0,41613.0,41887.0,42141.0,42292.0,42375.0,42293.0,42138.0,41999.0,41952.0,42057.0,42345.0,42842.0,43321.0,43735.0,43974.0,44090.0,44217.0,44327.0,44456.0,44368.0,44340.0,44126.0,43542.0,42457.0,41345.0,40474.0,39984.0,39864.0,39959.0,40643.0,41373.0,42295.0,42713.0,43008.0,43428.0,44208.0,44486.0,44774.0,45031.0,45396.0,45520.0,44864.0,44332.0,43874.0,43905.0,43992.0,43963.0,44067.0,44719.0,45304.0,45596.0,45799.0,45874.0,46249.0,46243.0,46290.0,46111.0,46231.0,46375.0,46362.0,46260.0,46124.0,46143.0,46072.0,46254.0,46459.0,46841.0,47189.0,47674.0,48050.0,48383.0,48330.0,48157.0,48059.0,48239.0,48131.0,47898.0,47840.0,48102.0,48450.0,48575.0,48250.0,47842.0,47889.0,48126.0,48518.0,48392.0,48641.0,48511.0,48181.0,47440.0,46921.0,46569.0,46530.0,46756.0,46949.0,47155.0,46841.0,46914.0,46820.0,47348.0,47339.0,47524.0,46952.0,46757.0,46509.0,46296.0,46007.0,45665.0,45732.0,45972.0,46394.0,46756.0,47277.0,47472.0,47971.0,48497.0,49637.0,50561.0,51611.0,52086.0,52484.0,51768.0,50951.0,50018.0,50340.0,51109.0,51905.0,51485.0,50565.0,50037.0,49729.0,50114.0,50497.0,51649.0,52381.0,52364.0,51753.0,50918.0,50786.0,51137.0,51688.0,51541.0,51132.0,50409.0,49888.0,49613.0,49850.0,50773.0,50924.0,50926.0,50162.0,49844.0,49494.0,49846.0,50218.0,50615.0,50617.0,50476.0,49989.0,49559.0,49467.0,50070.0,50787.0,51673.0,51621.0,50953.0,50170.0,49856.0,50119.0,50207.0,50681.0,51222.0,52165.0,52432.0,52567.0,52192.0,53190.0,54350.0,55851.0,56586.0,57018.0,57346.0,57463.0,57484.0,56833.0,56536.0,56329.0,56763.0,56181.0,55930.0,55691.0,56301.0,56875.0,57085.0,57259.0,56764.0,56677.0,56459.0,56791.0,57270.0,57934.0,58462.0,58624.0,58501.0,58483.0,58863.0,59315.0,60339.0,61299.0,62324.0,62925.0,63228.0,63677.0,9.91300445334346,19.716112051137433,28.65599870691397,36.8514936600043
