fips,CountyName,State,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,pct_change_2020
48001,Anderson County,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71999.0,76598.2,76881.0,77292.4,78126.4,79040.6,79759.2,80255.0,80679.6,80767.2,81080.4,81343.0,81910.0,82316.8,82698.6,82749.8,82679.4,82279.6,82226.2,82370.4,82681.4,83322.6,83673.4,84067.4,83973.6,84087.4,84187.0,84425.6,84679.0,85180.8,85388.0,85618.2,85645.8,85789.8,85825.4,85800.2,85794.4,85964.6,86286.0,86626.8,86670.8,86620.0,86703.8,86825.4,86831.6,86784.6,86608.6,86384.2,86070.0,85681.8,85294.6,84939.6,84794.6,84701.0,84397.4,84191.0,84079.6,84078.0,84303.0,84501.4,84727.2,84829.2,84956.6,84874.8,84637.8,84151.6,83964.2,83673.2,83556.4,83252.8,82702.2,82314.6,82122.4,82073.4,81928.4,81864.4,82124.6,82517.8,82893.0,83058.0,83013.6,82881.8,82996.6,83120.8,83164.2,83209.0,83328.2,83568.2,83647.6,83827.2,83965.0,84693.2,85397.8,86267.8,86742.8,87214.2,87637.6,88024.2,88423.6,88808.0,89172.2,89558.4,89937.8,89867.4,89952.6,90042.4,90604.4,91075.4,91614.0,92174.2,92666.4,93137.6,93609.0,94016.6,94397.2,94872.2,95410.8,95941.0,96455.8,96978.2,97583.8,97982.6,98446.4,98808.0,99221.8,99708.8,100331.6,101073.2,101591.6,102015.4,102268.2,102567.0,102781.8,103272.0,103808.0,104480.2,105008.2,105571.0,105885.2,106072.8,106271.4,106717.2,107280.6,107765.8,108229.0,108553.8,108850.6,109063.4,109461.8,109703.2,110034.4,110270.0,110661.2,110933.6,111057.4,111352.6,111755.2,112334.8,112800.0,113116.2,113387.0,113567.8,113740.2,113961.6,114211.2,114569.6,114978.0,115510.6,115758.8,115891.4,116142.8,116539.6,116923.0,117430.0,118128.0,118742.6,118868.6,118839.2,118913.2,118950.0,119170.0,119376.0,119558.4,119730.2,119918.0,120101.0,120143.0,120259.2,120718.8,121276.0,121775.8,2.0044774447358895
48003,Andrews County,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62482.0,63138.0,63613.0,64456.0,65148.0,65773.0,66324.0,66730.0,67205.0,67895.0,68621.0,69369.0,70163.0,70809.0,71445.0,72074.0,72950.0,73830.0,74789.0,75809.0,76665.0,77283.0,77794.0,78332.0,78756.0,79003.0,79262.0,79725.0,80138.0,80640.0,81252.0,82005.0,82822.0,83342.0,83926.0,84332.0,84781.0,85226.0,85620.0,86171.0,86662.0,87212.0,87435.0,87779.0,87975.0,88266.0,88352.0,88420.0,88519.0,88505.0,88583.0,88562.0,88573.0,88675.0,88862.0,89128.0,89326.0,89559.0,89763.0,89985.0,90072.0,90221.0,90313.0,90211.0,90037.0,89766.0,89709.0,89535.0,89468.0,89518.0,89704.0,89885.0,90032.0,90222.0,90443.0,91011.0,91529.0,92099.0,92359.0,92671.0,92882.0,92972.0,93091.0,93459.0,94007.0,94564.0,94952.0,95347.0,95785.0,96237.0,96718.0,97278.0,97913.0,98518.0,99077.0,99542.0,99938.0,100325.0,100846.0,101244.0,101691.0,102166.0,102887.0,103515.0,104133.0,104797.0,105495.0,106121.0,106753.0,107390.0,108071.0,108871.0,109740.0,110588.0,111252.0,112080.0,113007.0,114036.0,114935.0,115839.0,116783.0,117789.0,118843.0,119890.0,120916.0,121951.0,123028.0,124120.0,125245.0,126336.0,127510.0,128703.0,129961.0,131158.0,132381.0,133661.0,134994.0,136374.0,137736.0,138792.0,139680.0,140521.0,141636.0,142783.0,143940.0,145145.0,146424.0,147395.0,148194.0,148999.0,150045.0,151342.0,152684.0,154064.0,155277.0,156324.0,157178.0,157738.0,157963.0,158424.0,159064.0,159707.0,160163.0,160703.0,161776.0,162843.0,164062.0,165054.0,165801.0,166576.0,167570.0,168754.0,169744.0,170338.0,170993.0,171724.0,172322.0,172871.0,173059.0,173483.0,174166.0,174929.0,175622.0,176052.0,176522.0,177248.0,177929.0,178427.0,4.056306398507541
48005,Angelina County,TX,54334.75,54269.5,54333.5,54483.75,54692.75,54859.5,54940.5,55154.25,55346.75,55683.5,55998.75,56291.0,56480.5,56727.75,56934.5,57081.5,57157.25,57372.75,57711.25,57801.5,57938.75,57951.0,58091.5,58290.75,58542.0,58863.0,59231.5,59451.0,59653.75,59582.75,59743.25,53973.5,54157.0,54270.833333333336,54126.666666666664,53983.166666666664,53936.833333333336,54129.833333333336,54259.5,54648.166666666664,55044.333333333336,55718.666666666664,56063.5,56445.0,56594.333333333336,56845.0,57173.5,57587.666666666664,58070.666666666664,58247.5,58476.5,58545.166666666664,58754.166666666664,58875.333333333336,59104.666666666664,59235.333333333336,59530.333333333336,59756.333333333336,60275.333333333336,60697.5,61161.5,61412.166666666664,61529.166666666664,61599.333333333336,61549.5,61637.833333333336,61863.666666666664,62030.166666666664,62280.666666666664,62421.0,62433.166666666664,62304.0,62145.833333333336,62192.333333333336,62203.166666666664,62311.5,62644.5,63019.166666666664,63381.833333333336,63624.0,63810.333333333336,64012.0,64272.666666666664,64695.5,64913.666666666664,65295.166666666664,65668.83333333333,66115.33333333333,66209.16666666667,66130.33333333333,65779.16666666667,65770.33333333333,65666.83333333333,65839.5,65803.0,65816.33333333333,66002.16666666667,65987.0,66148.33333333333,66392.0,66962.33333333333,67578.33333333333,68254.0,68636.0,69060.16666666667,69289.66666666667,69668.0,69865.33333333333,70051.33333333333,70321.66666666667,70470.66666666667,70257.5,69783.5,69315.33333333333,69199.0,69219.0,69447.66666666667,69542.66666666667,69645.66666666667,69857.16666666667,70128.66666666667,70415.5,70607.83333333333,70867.33333333333,71219.16666666667,71581.83333333333,71941.5,72227.16666666667,72298.5,72498.0,72693.83333333333,73014.5,73237.33333333333,73520.83333333333,73858.16666666667,74272.16666666667,74621.16666666667,75008.0,75102.33333333333,75257.0,75447.0,75804.0,76187.0,76329.5,76479.83333333333,76320.66666666667,76227.16666666667,76111.5,76111.83333333333,76106.83333333333,76126.83333333333,76224.33333333333,76180.66666666667,76004.83333333333,75743.0,75676.66666666667,75653.16666666667,75850.16666666667,76008.0,76180.5,76248.83333333333,76242.5,76269.5,76227.5,76168.66666666667,76072.0,75971.16666666667,75938.0,75903.33333333333,75813.66666666667,75758.66666666667,75615.0,75560.16666666667,75454.0,75421.0,75392.0,75480.0,75550.33333333333,75578.16666666667,75489.66666666667,75290.16666666667,75116.5,74980.33333333333,75029.5,75069.16666666667,75157.0,75222.16666666667,75248.5,75428.83333333333,75645.83333333333,75976.33333333333,76168.5,76467.33333333333,76801.0,77129.5,77401.0,77608.16666666667,77856.83333333333,78128.16666666667,78438.0,78637.83333333333,78857.5,79147.5,79567.33333333333,79981.66666666667,80336.66666666667,80662.66666666667,81008.0,81417.33333333333,81835.5,82250.16666666667,82633.33333333333,83038.5,83452.0,83887.33333333333,84394.5,84920.66666666667,85463.16666666667,85982.66666666667,86476.33333333333,87030.66666666667,87643.33333333333,88276.0,88909.33333333333,89649.0,90434.83333333333,91211.5,91785.5,92262.16666666667,92754.0,93402.66666666667,94181.33333333333,94923.66666666667,95564.0,96177.33333333333,96883.5,97479.33333333333,98027.16666666667,98412.66666666667,98941.5,99586.16666666667,100269.66666666667,100859.83333333333,101374.0,101916.83333333333,102579.0,103166.0,103810.0,104326.66666666667,104914.16666666667,105503.83333333333,106244.5,107071.33333333333,107940.0,108681.83333333333,109276.33333333333,109715.5,110122.16666666667,110682.5,110906.66666666667,111246.16666666667,111489.16666666667,112140.5,112697.66666666667,113150.16666666667,113565.33333333333,114112.16666666667,114737.0,115613.16666666667,116361.16666666667,117075.66666666667,117979.33333333333,119020.5,120088.0,120540.66666666667,120974.33333333333,121220.16666666667,121792.66666666667,122325.83333333333,122986.83333333333,123578.33333333333,124175.83333333333,124699.83333333333,125092.16666666667,124974.83333333333,124857.66666666667,124733.0,124831.5,124985.83333333333,124887.0,124777.33333333333,124624.66666666667,124442.33333333333,124349.33333333333,124330.66666666667,124420.0,124816.16666666667,125231.0,125894.0,126459.16666666667,127148.66666666667,1.190256249633215
48007,Aransas County,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150037.0,141045.0,142147.0,143264.0,144557.0,145019.0,145511.0,145529.0,145801.0,145421.0,145582.0,145771.0,146066.0,146061.0,145853.5,145828.5,146036.0,147135.5,148102.0,149476.5,150280.5,151672.5,152413.0,153080.5,153699.0,154132.0,154386.5,154292.0,154390.0,154729.5,154981.5,155569.0,156206.5,157106.0,157351.5,157401.5,157104.0,156909.5,156740.0,156631.0,156740.0,156684.0,156641.0,156077.5,155787.0,155372.0,155462.0,155388.5,155349.5,155430.5,155409.0,155371.5,154921.0,154531.0,154016.5,153814.5,153303.0,153085.5,152982.0,153044.5,152808.0,152286.5,151718.0,151148.0,150696.5,150501.0,150513.5,150528.5,150412.0,149969.5,149162.5,148247.5,147531.0,146809.5,146524.5,146485.5,147067.5,147102.0,147146.0,146974.5,147107.5,147291.5,147445.5,147881.0,148269.0,149043.5,149543.0,149918.0,149932.0,150224.5,150681.0,151174.5,151586.0,151912.5,152516.0,152986.5,153736.0,154429.5,155236.0,155853.5,156403.5,157072.0,157613.5,158461.5,159236.5,160216.0,161121.5,162036.5,162876.5,163305.0,163686.0,164320.0,165194.5,166089.0,166784.0,167183.5,167733.5,168422.5,169301.5,170293.0,171206.0,172591.5,173997.0,175314.0,176256.0,177168.5,178198.0,179319.5,180478.0,181578.5,182407.5,182726.5,183045.5,183350.0,184063.5,184888.0,185895.0,186826.5,187717.5,188556.0,189757.5,190973.0,192497.0,193868.5,195395.0,196577.0,197369.5,197852.0,198563.0,199133.5,199868.5,200308.0,200020.5,199561.5,199444.0,200508.0,201495.5,202464.5,203247.0,204331.5,205258.0,206259.0,207065.0,208757.0,210667.0,212622.5,213369.0,213736.0,214181.0,214980.0,215723.0,216449.0,217155.0,217969.0,219016.0,219811.0,219431.0,218383.0,217720.5,218008.5,218403.5,218364.5,218518.0,218670.0,218961.0,219274.0,219579.5,219806.5,221050.5,222936.0,225167.5,226788.5,3.4176414382737628
48009,Archer County,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64403.0,74653.0,80426.0,80803.5,81346.0,81913.0,82511.0,83085.25,83371.75,83588.25,83945.0,84416.5,84968.75,85426.75,85922.25,86514.0,87046.25,87471.75,88097.5,88671.0,89582.75,90340.25,90905.75,90874.75,90865.5,90916.5,90909.0,90571.25,90297.75,90268.25,89799.5,89390.25,88885.75,88799.0,88543.5,88885.0,88685.0,88605.75,87975.0,87985.0,87925.75,87670.5,87341.25,86945.75,86825.0,86413.5,86048.25,85411.75,85195.5,84786.0,84632.75,84272.5,84160.75,84068.5,83973.75,83915.75,83743.25,83699.0,83600.25,83584.75,83503.75,83471.25,83596.0,83671.75,83756.0,83824.25,83945.25,84035.25,83913.75,83883.25,83826.5,83862.5,83857.0,84036.75,84190.5,84354.25,84391.25,84399.5,84396.0,84280.5,84336.0,84347.0,84474.25,84555.0,84720.5,84814.25,84865.5,84915.5,84901.0,84898.5,84930.0,85255.75,85600.25,85988.0,86283.0,86656.75,87022.5,87363.0,87565.0,87790.25,88155.25,88719.25,89304.5,89715.5,90191.5,90677.25,91300.25,91775.0,92176.75,92511.5,92951.25,93631.0,94236.25,94983.0,95625.0,96445.0,96945.5,97345.5,97689.25,98024.75,98395.25,98829.75,99484.0,99723.75,99982.25,99868.25,99917.5,99787.75,99960.5,100284.5,100570.75,100940.75,101500.5,102230.5,102767.0,103270.25,103716.5,104229.0,104664.0,105096.0,105457.5,105729.0,106127.75,106636.0,107059.0,107139.75,107109.75,107301.5,107586.75,107968.5,108243.75,108447.5,108561.75,108512.5,108264.0,107992.25,107548.5,107425.75,107283.75,107397.5,107628.75,107712.25,108149.25,108729.5,109447.75,110135.25,110645.0,111197.25,111755.75,112140.75,112214.5,111957.25,111762.5,112055.0,112124.25,112072.0,111909.5,111919.5,112186.75,112458.75,112866.25,113359.75,114171.5,115127.0,116034.75,116709.25,3.799757140474223
48011,Armstrong County,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96505.5,97108.0,97321.5,97870.0,98043.0,98497.0,99158.0,99756.5,100097.5,100226.0,100475.5,100707.5,100671.0,100084.0,99734.0,99510.5,99976.5,99777.5,99121.5,98374.5,98011.0,98023.0,97852.0,97716.0,97918.0,98399.5,98822.5,98977.0,98726.5,98753.5,98877.5,99139.0,99189.0,99134.0,99021.0,98751.0,98541.5,98611.5,98784.5,99079.5,99129.5,99100.0,99143.5,99232.5,99475.5,99340.0,99207.5,99208.0,99004.5,98513.0,97781.5,97367.5,97646.0,98238.5,98838.5,99164.0,99218.5,99608.5,100161.5,100893.0,100852.5,100809.5,100967.0,101828.5,102401.0,102550.0,102533.0,102685.5,103312.5,104121.5,104933.0,105649.5,106509.5,107470.0,108325.5,109170.5,109941.5,110896.5,111796.0,112781.5,113602.0,114259.5,114719.5,114953.5,116172.0,117209.5,118469.5,118368.5,118690.0,119033.5,120048.0,120699.5,121330.5,121583.5,122182.5,123048.5,123409.0,124133.0,124284.0,125080.5,125145.0,125721.5,125934.5,126776.5,127391.0,128525.0,129328.5,129578.5,129233.5,128920.5,129201.0,129791.0,130203.0,130189.5,130478.0,130859.5,131265.5,131376.5,131496.5,132372.5,133602.0,134519.0,135197.5,136200.5,138064.0,140158.5,141437.0,141733.5,141757.5,141980.0,142573.5,142688.0,142378.0,142365.5,142595.0,142949.0,143276.5,143447.0,144002.0,144402.5,144870.5,145399.0,144549.5,143932.0,143229.0,143428.0,143265.5,142733.0,141944.0,141330.5,140888.5,141070.0,141414.0,141736.0,142967.0,144195.0,145717.5,0.5830913222991434
48013,Atascosa County,TX,84676.5,84700.5,84831.5,85537.0,85747.0,85665.5,85323.5,85933.5,86339.5,86444.0,86221.0,86239.5,86150.5,85899.0,85851.0,85177.0,84998.5,85019.0,85336.0,84883.0,84764.0,84802.0,85109.0,85097.5,85693.5,86561.0,87089.5,87273.5,87630.0,88116.5,88903.5,88663.0,88358.0,88531.5,89059.5,89497.5,89024.5,88913.5,88712.0,89222.5,89797.5,90723.0,90837.5,91435.0,91618.0,91677.5,91415.0,91491.0,91872.5,91916.0,92164.0,92068.0,91428.0,90265.5,90214.5,90247.0,91001.5,91079.5,91328.5,91239.5,91289.0,91084.5,91088.0,90744.5,91056.5,90864.0,90333.0,89986.0,88895.5,88832.0,88265.0,88505.0,88481.0,89170.0,89381.5,89751.0,89731.5,90352.0,90778.0,91125.0,91965.5,92418.5,93482.5,93744.0,93789.0,93144.0,93151.5,93276.0,93604.0,94462.5,95623.5,96665.5,96897.0,97046.5,97221.0,97607.0,98483.5,99477.5,100005.5,100396.5,100856.5,100621.0,100474.0,100186.5,100800.0,100704.5,100436.0,100217.0,100060.0,100175.5,101422.33333333333,102147.0,102507.33333333333,102661.33333333333,102113.0,101723.66666666667,101437.33333333333,101766.33333333333,102394.33333333333,102864.66666666667,103344.0,103732.33333333333,104297.66666666667,104343.0,104498.66666666667,104767.0,105675.66666666667,106667.66666666667,107531.66666666667,108343.33333333333,108641.66666666667,109113.0,109295.66666666667,109730.0,109675.33333333333,109871.33333333333,110110.33333333333,110819.0,111531.33333333333,111931.0,112141.33333333333,111830.0,111837.0,111866.0,82890.77777777778,83017.0,83203.22222222222,83400.0,83579.33333333333,83715.44444444444,83714.44444444444,83785.33333333333,83762.88888888889,84032.11111111111,84292.66666666667,84571.77777777778,84590.77777777778,84581.66666666667,84574.0,84400.44444444444,84269.0,84114.88888888889,84115.0,83956.22222222222,84106.0,84102.33333333333,84151.66666666667,84033.0,84074.55555555556,84179.22222222222,84388.0,84632.55555555556,84780.44444444444,84700.22222222222,84567.66666666667,84573.66666666667,84298.33333333333,84032.55555555556,83619.66666666667,83489.77777777778,83189.44444444444,82936.77777777778,82561.0,82364.88888888889,82176.77777777778,82109.11111111111,82029.22222222222,82044.77777777778,82111.33333333333,82209.44444444444,82280.55555555556,82350.0,82495.0,82567.88888888889,82700.77777777778,82815.33333333333,83033.55555555556,83365.55555555556,83688.88888888889,83886.0,84062.44444444444,84182.44444444444,84486.66666666667,84748.11111111111,85129.0,85564.88888888889,85959.77777777778,86372.44444444444,86749.0,87122.55555555556,87538.22222222222,87989.88888888889,88626.55555555556,89326.77777777778,89952.66666666667,90556.22222222222,91161.33333333333,91834.44444444444,92528.88888888889,93151.22222222222,93832.0,94518.66666666667,95194.11111111111,95781.0,96115.33333333333,96444.33333333333,96842.77777777778,97384.55555555556,97957.0,98474.88888888889,98992.88888888889,99556.44444444444,100070.11111111111,100556.66666666667,101039.55555555556,101664.55555555556,102472.77777777778,103316.44444444444,104072.88888888889,104548.22222222222,104925.77777777778,105384.66666666667,105967.77777777778,106589.44444444444,107164.44444444444,107754.11111111111,108388.77777777778,109089.55555555556,109880.88888888889,110592.66666666667,111257.11111111111,111959.44444444444,112760.55555555556,113504.88888888889,114293.55555555556,114919.11111111111,115643.88888888889,116210.66666666667,116824.33333333333,117308.33333333333,117698.0,118045.66666666667,118467.77777777778,119101.55555555556,119710.66666666667,120460.55555555556,121325.77777777778,122314.0,123069.22222222222,123583.0,123984.66666666667,124381.66666666667,124648.0,125260.0,125863.33333333333,126591.22222222222,126902.88888888889,127255.55555555556,127321.22222222222,127580.11111111111,127868.33333333333,128450.77777777778,128891.22222222222,129343.44444444444,129887.22222222222,130016.0,129820.11111111111,129534.11111111111,129792.0,130162.22222222222,130463.66666666667,130555.55555555556,130730.0,130843.77777777778,131114.11111111112,131408.77777777778,131719.22222222222,132191.0,132906.66666666666,133601.0,134112.0,2.80826921697829
48015,Austin County,TX,112467.0,114532.0,115333.0,117105.0,119068.0,121541.0,123572.0,124017.0,124123.0,125104.0,126081.0,127286.0,128049.0,128199.0,128924.0,130700.0,131775.0,131377.0,130794.0,133338.0,136677.0,137902.0,137800.0,137169.0,137903.0,137894.0,138070.0,136794.0,135847.0,136087.0,137579.0,137696.0,136384.0,135862.0,136916.0,137772.0,136977.0,136298.0,135981.0,136751.0,137505.0,137259.0,136286.0,134350.0,133826.0,133426.0,133526.0,133540.0,134073.0,134647.0,134779.0,134626.0,134686.0,135409.0,135753.0,136431.0,135112.0,134121.0,132643.0,132653.0,132379.0,131647.0,131100.0,131017.0,132161.0,132856.0,134773.0,135360.0,137543.0,138266.0,139715.0,138696.0,137680.0,137437.0,138847.0,141458.0,141627.0,140998.0,138200.0,137781.0,137233.0,138410.0,138562.0,139596.0,140547.0,141354.0,141376.0,139456.0,137061.0,134808.0,133762.0,133113.0,132391.0,131231.0,130346.0,129743.0,129298.0,128792.0,127024.0,125322.0,124708.0,125183.0,125594.0,125292.0,125031.0,125397.0,125811.0,126416.0,126351.0,125997.0,151028.2,153792.0,153769.7142857143,153977.85714285713,154629.14285714287,155316.57142857142,156189.0,156541.42857142858,157555.0,158802.85714285713,160268.7142857143,161443.85714285713,162275.2857142857,163211.7142857143,164445.42857142858,165694.0,167001.14285714287,167660.42857142858,168266.57142857142,169027.14285714287,169589.42857142858,169692.7142857143,169730.2857142857,170250.57142857142,171462.57142857142,172811.85714285713,173996.7142857143,175080.42857142858,175057.57142857142,176035.85714285713,176631.2857142857,177976.0,177861.14285714287,177845.7142857143,167167.77777777778,167192.11111111112,166950.88888888888,166684.11111111112,166552.0,166586.66666666666,166558.55555555556,166229.22222222222,166079.11111111112,165789.77777777778,165967.44444444444,166302.88888888888,166782.33333333334,167207.33333333334,167500.22222222222,167612.11111111112,167478.44444444444,166986.33333333334,166846.77777777778,166694.77777777778,166537.0,166198.22222222222,165975.88888888888,165379.88888888888,164550.33333333334,163741.0,163489.66666666666,163263.88888888888,163106.11111111112,162990.33333333334,162908.77777777778,162886.11111111112,162844.44444444444,162798.22222222222,162733.0,162654.66666666666,162752.55555555556,162580.0,162248.88888888888,162176.66666666666,162184.77777777778,162271.55555555556,162243.0,162274.88888888888,162455.77777777778,162419.0,162499.55555555556,162658.88888888888,163020.33333333334,163459.77777777778,163885.66666666666,164115.66666666666,164449.11111111112,164857.77777777778,165246.33333333334,165648.44444444444,166048.88888888888,166771.77777777778,167486.11111111112,168262.0,168922.77777777778,169871.22222222222,170906.44444444444,171930.33333333334,172749.11111111112,173640.33333333334,174967.88888888888,176230.22222222222,177468.66666666666,178697.0,180126.22222222222,181707.66666666666,182879.88888888888,183914.44444444444,184692.66666666666,185736.77777777778,186785.77777777778,187689.77777777778,188482.33333333334,189435.66666666666,190470.11111111112,191601.22222222222,192663.44444444444,193989.66666666666,195907.77777777778,197687.55555555556,199644.88888888888,200905.66666666666,202377.66666666666,203794.22222222222,205041.22222222222,206258.22222222222,207424.55555555556,208409.22222222222,208797.77777777778,208750.77777777778,209094.33333333334,209895.0,210984.0,212506.77777777778,214148.22222222222,215879.88888888888,217662.11111111112,219157.11111111112,220997.77777777778,222768.11111111112,225072.22222222222,226963.66666666666,227958.11111111112,228808.0,229359.77777777778,230313.22222222222,231009.33333333334,231631.44444444444,232339.77777777778,233299.44444444444,234279.0,235231.33333333334,236193.0,237611.11111111112,239611.55555555556,241564.33333333334,243430.33333333334,244697.77777777778,245632.44444444444,246735.33333333334,247504.66666666666,248699.44444444444,248729.66666666666,249317.77777777778,249463.88888888888,250499.44444444444,251184.88888888888,252302.11111111112,253390.33333333334,254531.22222222222,255665.44444444444,256563.88888888888,257454.0,258017.44444444444,259025.77777777778,259279.88888888888,259188.44444444444,259117.44444444444,259683.44444444444,260141.77777777778,260178.44444444444,260345.33333333334,260749.0,261258.22222222222,261906.44444444444,262536.22222222225,263357.3333333333,264493.8888888889,266108.44444444444,267236.6666666667,268011.22222222225,3.089275814096621
