fips,Type,Zipcode,State,City,Metro,CountyName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,pct_change_2020
48201,Condo/Co-op,77494,TX,Katy,Houston-The Woodlands-Sugar Land,Harris County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146987.0,146755.0,146515.0,146134.0,146220.0,146704.0,147694.0,148527.0,149236.0,149362.0,149814.0,149928.0,150391.0,150953.0,152171.0,153308.0,153655.0,153477.0,152976.0,152552.0,152273.0,152283.0,152067.0,152137.0,151707.0,150974.0,149853.0,149444.0,149680.0,149863.0,149295.0,148817.0,148405.0,149063.0,149390.0,149758.0,149785.0,150551.0,150989.0,150661.0,149539.0,148595.0,148078.0,147937.0,147840.0,147347.0,147026.0,147247.0,148217.0,149020.0,149502.0,149639.0,149586.0,149767.0,150925.0,152961.0,155304.0,156923.0,157892.0,158803.0,159761.0,160910.0,162120.0,163756.0,166747.0,169440.0,171335.0,171388.0,171559.0,172921.0,175499.0,177918.0,180134.0,182029.0,184086.0,185794.0,187038.0,188601.0,189838.0,191540.0,192747.0,193848.0,194473.0,194944.0,195179.0,195373.0,195183.0,195647.0,195692.0,195459.0,195243.0,195695.0,196857.0,197020.0,196645.0,196060.0,195934.0,195628.0,195712.0,195170.0,194633.0,194535.0,194828.0,194787.0,193673.0,193414.0,193673.0,193950.0,193567.0,193364.0,193398.0,194042.0,194487.0,194404.0,193793.0,193547.0,193995.0,193941.0,194048.0,194479.0,195289.0,195958.0,196332.0,197062.0,198580.0,200291.0,202332.0,203260.0,204141.0,204955.0,205897.0,206164.0,206947.0,207580.0,208368.0,207532.0,206347.0,205367.0,204779.0,204881.0,204973.0,205350.0,205613.0,206372.0,206829.0,207610.0,208564.0,210693.0,212989.0,1.523138600312241
48201,Condo/Co-op,77449,TX,Katy,Houston-The Woodlands-Sugar Land,Harris County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110794.0,111828.0,112724.0,114251.0,115117.0,115693.0,115898.0,116484.0,117594.0,118582.0,119614.0,120442.0,121533.0,122108.0,122040.0,122448.0,123591.0,125129.0,127191.0,128371.0,129381.0,130138.0,131067.0,131632.0,131976.0,132517.0,133759.0,134788.0,135810.0,136505.0,136396.0,136295.0,135093.0,134028.0,133086.0,132801.0,132310.0,131178.0,129931.0,128070.0,126699.0,125704.0,126129.0,127516.0,128468.0,130354.0,130185.0,130894.0,131240.0,132856.0,134231.0,134900.0,135121.0,134965.0,134418.0,131967.0,129623.0,126683.0,125634.0,123375.0,120976.0,118199.0,116802.0,116770.0,116492.0,116226.0,114778.0,114017.0,112878.0,112244.0,112232.0,112689.0,113292.0,113247.0,112424.0,111077.0,110851.0,110459.0,111336.0,112106.0,113926.0,115139.0,114253.0,112675.0,110083.0,108774.0,107920.0,109206.0,109334.0,109608.0,108534.0,109079.0,109530.0,110118.0,110891.0,112809.0,116846.0,121837.0,126370.0,128080.0,128755.0,129277.0,131775.0,132285.0,132581.0,132220.0,133965.0,134658.0,134057.0,131376.0,129378.0,128154.0,128300.0,129122.0,129424.0,130534.0,131248.0,133145.0,133199.0,133793.0,134089.0,135216.0,135504.0,135638.0,136111.0,135989.0,136219.0,136218.0,137067.0,137170.0,139143.0,140856.0,143035.0,143563.0,144357.0,145982.0,148725.0,151613.0,152796.0,154256.0,154946.0,156163.0,156205.0,156590.0,158064.0,160157.0,162464.0,164508.0,165270.0,165879.0,167437.0,168545.0,170445.0,171081.0,171460.0,171072.0,169007.0,168671.0,168252.0,167973.0,166514.0,165076.0,163867.0,162841.0,161306.0,160802.0,159971.0,160167.0,160695.0,161561.0,161975.0,161368.0,161241.0,162552.0,164556.0,166993.0,167717.0,168752.0,169818.0,170912.0,171687.0,171775.0,172278.0,173819.0,175914.0,176997.0,177470.0,177750.0,179728.0,181349.0,183412.0,185255.0,187683.0,8.392038007863697
48201,Condo/Co-op,77084,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97296.0,97756.0,97439.0,97152.0,96721.0,97043.0,97294.0,97101.0,96122.0,95289.0,95423.0,96040.0,96428.0,95697.0,95417.0,96057.0,96898.0,97313.0,97702.0,98268.0,99823.0,101111.0,101749.0,101833.0,102094.0,103169.0,104393.0,104316.0,104322.0,103198.0,102396.0,102452.0,102737.0,103696.0,103005.0,102411.0,101515.0,101140.0,100429.0,99806.0,99040.0,98700.0,98254.0,97468.0,96563.0,94351.0,93147.0,91338.0,90816.0,89843.0,89798.0,89910.0,90136.0,90398.0,90187.0,89875.0,89499.0,90047.0,90486.0,90668.0,90035.0,89368.0,88702.0,88378.0,87974.0,87218.0,86485.0,85905.0,85611.0,85294.0,84638.0,84608.0,84643.0,84493.0,83961.0,83251.0,82673.0,82287.0,82103.0,82057.0,81812.0,81088.0,80891.0,80582.0,80522.0,80817.0,81089.0,81389.0,81480.0,81751.0,82008.0,81910.0,81966.0,82269.0,82811.0,83297.0,84058.0,84983.0,86322.0,87819.0,89054.0,90206.0,91039.0,92296.0,93411.0,94935.0,95959.0,97300.0,98269.0,99056.0,99329.0,99248.0,99545.0,100216.0,101477.0,103087.0,104708.0,105986.0,107115.0,107703.0,108297.0,109056.0,110181.0,111204.0,112152.0,112551.0,113021.0,112818.0,112944.0,113036.0,113364.0,114335.0,115335.0,116041.0,116229.0,116997.0,118109.0,119471.0,120510.0,121329.0,121821.0,122217.0,123107.0,123668.0,124448.0,124925.0,125692.0,126121.0,126634.0,127266.0,127523.0,127923.0,128460.0,129437.0,130268.0,130751.0,130903.0,131720.0,132988.0,134365.0,134955.0,135094.0,135943.0,137211.0,138580.0,139478.0,139900.0,140831.0,141663.0,142087.0,142023.0,142051.0,142926.0,143989.0,144623.0,144336.0,144343.0,144381.0,144815.0,144644.0,144856.0,145412.0,146077.0,146748.0,147238.0,147883.0,148702.0,150115.0,151353.0,152860.0,154477.0,156573.0,6.671960777543763
48141,Condo/Co-op,79936,TX,El Paso,El Paso,El Paso County,80487.0,80445.0,80420.0,80444.0,80535.0,80807.0,81045.0,81282.0,81305.0,81357.0,81345.0,81530.0,81544.0,81649.0,81633.0,81779.0,81781.0,81547.0,81175.0,80920.0,80848.0,80823.0,80754.0,80647.0,80939.0,81239.0,81742.0,81723.0,81829.0,81816.0,82104.0,82198.0,82520.0,82765.0,83248.0,83416.0,83322.0,83251.0,83135.0,83391.0,83530.0,83963.0,84406.0,84880.0,85307.0,85574.0,85842.0,85873.0,85811.0,85606.0,85645.0,85776.0,85966.0,85907.0,85628.0,85264.0,84438.0,83813.0,83027.0,82998.0,82983.0,83064.0,82803.0,82429.0,82036.0,81722.0,81427.0,81296.0,81491.0,81639.0,81820.0,81592.0,81463.0,81218.0,81108.0,81055.0,81170.0,81323.0,81635.0,81773.0,82034.0,82202.0,82306.0,82522.0,82665.0,83044.0,83127.0,83156.0,82944.0,82792.0,82721.0,82999.0,83357.0,83723.0,84390.0,84932.0,85398.0,85727.0,86620.0,87853.0,89001.0,90061.0,90999.0,91731.0,92032.0,92313.0,92432.0,92935.0,93953.0,95037.0,95586.0,95573.0,95808.0,96097.0,96455.0,96957.0,97740.0,98472.0,99196.0,99791.0,100642.0,101395.0,102907.0,104144.0,105720.0,106764.0,107881.0,108688.0,109816.0,111273.0,112333.0,112991.0,112911.0,113377.0,113246.0,113993.0,114342.0,115777.0,117184.0,118480.0,119053.0,118832.0,119113.0,119385.0,119041.0,117882.0,116850.0,116263.0,115589.0,114367.0,112607.0,111130.0,110172.0,110279.0,110183.0,110013.0,110203.0,110841.0,111212.0,110859.0,110104.0,109730.0,109555.0,109713.0,109076.0,108280.0,107511.0,107415.0,107180.0,106862.0,106589.0,106045.0,106052.0,105583.0,105541.0,105368.0,105952.0,106193.0,105962.0,105199.0,104974.0,104880.0,105103.0,105731.0,106163.0,106424.0,106351.0,105905.0,105383.0,105008.0,105055.0,105028.0,104794.0,104098.0,103618.0,102945.0,102824.0,102895.0,103300.0,103616.0,103767.0,103535.0,103580.0,104043.0,104232.0,104721.0,104345.0,104490.0,104063.0,104100.0,103659.0,103437.0,103421.0,103748.0,104075.0,103928.0,104088.0,104137.0,104721.0,104687.0,104903.0,104798.0,105071.0,105357.0,105522.0,105452.0,105029.0,104551.0,104738.0,105143.0,105709.0,105865.0,105896.0,106176.0,106341.0,106189.0,105614.0,105437.0,105405.0,105921.0,105430.0,105245.0,104847.0,105226.0,105380.0,105035.0,104896.0,105244.0,106096.0,106422.0,106833.0,107560.0,108391.0,108502.0,108216.0,108364.0,108938.0,109504.0,109609.0,109453.0,109405.0,109624.0,110026.0,109578.0,109408.0,109256.0,109793.0,109781.0,109576.0,110153.0,110794.0,111592.0,112120.0,112955.0,113345.0,113562.0,113790.0,114174.0,114736.0,115122.0,116119.0,116930.0,117755.0,118414.0,117814.0,116897.0,116193.0,116671.0,117342.0,117938.0,118124.0,118569.0,118643.0,118565.0,118599.0,118792.0,120105.0,121549.0,123072.0,124027.0,124839.0,6.304908674820649
48453,Condo/Co-op,78660,TX,Pflugerville,Austin-Round Rock,Travis County,158791.0,157809.0,157699.0,157508.0,158231.0,158980.0,159206.0,158935.0,158127.0,157882.0,157379.0,158208.0,158498.0,159451.0,159132.0,158695.0,158016.0,156928.0,156546.0,156771.0,157118.0,156292.0,155195.0,152879.0,150782.0,149586.0,149876.0,150596.0,149654.0,149291.0,149006.0,148932.0,149888.0,151929.0,154832.0,156765.0,159435.0,160886.0,161978.0,161644.0,161991.0,162705.0,163497.0,163992.0,164205.0,163534.0,163471.0,163834.0,164470.0,164501.0,164185.0,165056.0,166687.0,167555.0,167175.0,167359.0,168154.0,169221.0,168783.0,168849.0,168896.0,170857.0,172250.0,173495.0,173254.0,173864.0,175461.0,176673.0,176205.0,176093.0,176236.0,175419.0,173510.0,170734.0,171156.0,171228.0,171663.0,170696.0,168671.0,167598.0,167526.0,167722.0,168567.0,169283.0,170870.0,171011.0,169168.0,167408.0,166980.0,167597.0,169646.0,171278.0,173282.0,174233.0,173339.0,172707.0,171569.0,172560.0,171800.0,170971.0,169583.0,169434.0,169310.0,167347.0,163571.0,161586.0,161620.0,162774.0,163859.0,164352.0,166322.0,167217.0,168267.0,169165.0,168879.0,169781.0,171473.0,171835.0,171597.0,170085.0,169863.0,169698.0,170099.0,171786.0,172548.0,171289.0,170465.0,169992.0,170211.0,170623.0,170763.0,170998.0,170176.0,169605.0,169045.0,168477.0,168009.0,168786.0,169903.0,171533.0,173227.0,175189.0,177944.0,180646.0,183282.0,184629.0,185747.0,186129.0,186946.0,187122.0,187218.0,186825.0,185728.0,184606.0,181874.0,180020.0,178676.0,178067.0,177146.0,175776.0,174616.0,173881.0,173388.0,172401.0,171279.0,169469.0,169098.0,168578.0,167653.0,166471.0,164948.0,164556.0,164337.0,163344.0,162191.0,160963.0,160743.0,160811.0,160091.0,158882.0,157319.0,156273.0,156164.0,156332.0,156159.0,155904.0,155084.0,154648.0,153917.0,153237.0,153142.0,153216.0,154537.0,155755.0,155550.0,154180.0,152936.0,153600.0,154919.0,156052.0,156636.0,157305.0,157538.0,158688.0,159006.0,160055.0,161457.0,164023.0,165940.0,166966.0,167192.0,167797.0,168615.0,169899.0,171544.0,171529.0,171398.0,170049.0,170342.0,170876.0,172310.0,173233.0,174242.0,175030.0,176109.0,176725.0,177086.0,177842.0,179496.0,181859.0,183409.0,183692.0,183945.0,184619.0,186255.0,188048.0,189561.0,190910.0,192403.0,195107.0,197748.0,199906.0,201356.0,202772.0,204252.0,205205.0,206161.0,206428.0,207488.0,209150.0,211336.0,212538.0,212513.0,212859.0,214069.0,216449.0,218304.0,220268.0,221526.0,223616.0,225561.0,226708.0,226950.0,226720.0,227190.0,227854.0,228525.0,228740.0,229102.0,230637.0,232289.0,234118.0,233944.0,234823.0,235285.0,237142.0,238741.0,240586.0,240889.0,241158.0,241013.0,240992.0,240969.0,240506.0,241205.0,241283.0,242032.0,242853.0,244208.0,245723.0,248035.0,250387.0,253290.0,255699.0,258374.0,261358.0,264688.0,268400.0,272266.0,275772.0,279151.0,13.555113587231782
48091,Condo/Co-op,78130,TX,New Braunfels,San Antonio-New Braunfels,Comal County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108672.0,108618.0,107825.0,107351.0,106814.0,107756.0,108673.0,109234.0,109172.0,109212.0,109987.0,111117.0,112282.0,113461.0,114959.0,115908.0,117318.0,117399.0,118053.0,118815.0,121228.0,123381.0,124553.0,125117.0,125620.0,126786.0,129063.0,131517.0,133376.0,133955.0,133753.0,134814.0,134788.0,135331.0,135693.0,136696.0,137725.0,137092.0,136447.0,135640.0,135845.0,136519.0,137490.0,137699.0,137959.0,138062.0,138913.0,139101.0,139484.0,139984.0,140785.0,141754.0,141349.0,140868.0,139822.0,139298.0,138906.0,138162.0,137062.0,135746.0,134694.0,134309.0,134084.0,132994.0,132704.0,132306.0,133302.0,134423.0,135638.0,136855.0,136115.0,136146.0,135914.0,136495.0,136642.0,136780.0,137341.0,136894.0,136586.0,134767.0,133191.0,131833.0,133358.0,134875.0,136270.0,136557.0,136447.0,137388.0,137088.0,138873.0,138741.0,140294.0,141356.0,142484.0,142807.0,143438.0,144051.0,144718.0,144815.0,144252.0,145114.0,144356.0,145312.0,144618.0,144908.0,144880.0,144848.0,144060.0,143599.0,144019.0,145874.0,148280.0,149537.0,151822.0,152665.0,153846.0,154304.0,155423.0,157824.0,160079.0,162866.0,164546.0,166359.0,167797.0,169681.0,171347.0,174280.0,178506.0,182956.0,187183.0,189759.0,192426.0,192784.0,192908.0,192131.0,192918.0,194003.0,194528.0,193476.0,192188.0,191035.0,189494.0,186701.0,183782.0,182283.0,182750.0,183851.0,184907.0,185014.0,185243.0,185827.0,185831.0,185152.0,184043.0,184933.0,187124.0,189839.0,191221.0,191415.0,189603.0,188326.0,187493.0,188582.0,189808.0,191759.0,194951.0,197113.0,198923.0,199325.0,200632.0,201198.0,201751.0,202313.0,204089.0,206047.0,208040.0,210326.0,211525.0,213020.0,213089.0,214906.0,216724.0,220382.0,224504.0,228692.0,231772.0,233752.0,235930.0,237800.0,240206.0,242713.0,246530.0,249616.0,15.693442646030531
48167,Condo/Co-op,77573,TX,League City,Houston-The Woodlands-Sugar Land,Galveston County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165297.0,164716.0,164025.0,162308.0,160541.0,159939.0,160526.0,160959.0,159506.0,158383.0,158312.0,159570.0,159034.0,157869.0,157013.0,157596.0,157426.0,156013.0,151956.0,148425.0,146477.0,145475.0,143886.0,140793.0,139727.0,139549.0,139535.0,139609.0,141257.0,142320.0,144472.0,146549.0,150153.0,152117.0,152682.0,153464.0,154659.0,155818.0,156116.0,154021.0,151376.0,149478.0,149863.0,149737.0,149642.0,148940.0,149711.0,149963.0,150042.0,149592.0,149350.0,150020.0,150509.0,151095.0,149584.0,148694.0,145351.0,143279.0,140011.0,137421.0,135126.0,133873.0,134306.0,134090.0,133552.0,132141.0,130951.0,129365.0,128451.0,127109.0,125836.0,124378.0,123124.0,121459.0,119566.0,117734.0,116200.0,114967.0,113940.0,113517.0,113145.0,113550.0,114035.0,114536.0,114383.0,113898.0,112594.0,111230.0,109752.0,108979.0,108186.0,107617.0,107607.0,107253.0,106954.0,106734.0,107209.0,108222.0,108273.0,108674.0,109525.0,111311.0,113549.0,115123.0,116365.0,116970.0,117307.0,117503.0,117330.0,117075.0,118578.0,120219.0,121685.0,121404.0,120995.0,120188.0,119206.0,118674.0,119879.0,121291.0,122294.0,122426.0,122346.0,122758.0,122586.0,122014.0,121351.0,122388.0,124682.0,127537.0,128952.0,130013.0,130128.0,131572.0,133009.0,134823.0,137231.0,140865.0,144382.0,145828.0,146728.0,146620.0,147715.0,147261.0,149258.0,150018.0,150493.0,149279.0,147517.0,146166.0,144850.0,145084.0,144878.0,145458.0,144728.0,146014.0,146434.0,146415.0,146438.0,146949.0,148726.0,149323.0,149005.0,147482.0,146147.0,143538.0,140975.0,138167.0,136564.0,136039.0,134744.0,133204.0,131656.0,131354.0,132034.0,132728.0,132285.0,132943.0,134624.0,137652.0,138495.0,139197.0,140703.0,142934.0,143955.0,143896.0,144252.0,146840.0,149721.0,152921.0,153996.0,154506.0,154633.0,156103.0,156204.0,155811.0,154288.0,153246.0,154300.0,154359.0,155329.0,154143.0,154021.0,153890.0,155013.0,154924.0,155491.0,156017.0,157946.0,159852.0,159693.0,159194.0,158107.0,3.1323084497826494
48039,Condo/Co-op,77584,TX,Pearland,Houston-The Woodlands-Sugar Land,Brazoria County,86558.0,86566.0,86266.0,85821.0,85418.0,85647.0,85391.0,85072.0,84486.0,84501.0,84574.0,84865.0,85186.0,85358.0,85460.0,85537.0,85645.0,85271.0,85431.0,85749.0,86439.0,86964.0,87560.0,87934.0,88155.0,88302.0,88917.0,89791.0,90755.0,91234.0,92062.0,93070.0,94186.0,94221.0,94100.0,94095.0,94623.0,95358.0,96184.0,97114.0,97944.0,98974.0,99878.0,100328.0,100773.0,101722.0,102851.0,103771.0,104190.0,104925.0,106181.0,107133.0,107932.0,108053.0,108488.0,108998.0,109694.0,109950.0,110468.0,110809.0,111633.0,111471.0,110454.0,109284.0,108666.0,108945.0,108759.0,108377.0,107761.0,107230.0,106745.0,106376.0,105938.0,105425.0,105601.0,106310.0,106677.0,106333.0,105926.0,106425.0,106751.0,107429.0,107687.0,108401.0,108422.0,108999.0,108973.0,109145.0,109357.0,109943.0,110134.0,109506.0,109110.0,109156.0,109567.0,110382.0,112197.0,114389.0,116160.0,117172.0,118005.0,119834.0,122369.0,125132.0,128102.0,130708.0,133351.0,133536.0,132694.0,131215.0,131122.0,131500.0,132492.0,133114.0,134145.0,134841.0,135414.0,135194.0,134732.0,135972.0,138133.0,140225.0,142393.0,144141.0,145345.0,144944.0,144099.0,144031.0,144086.0,144577.0,144754.0,144137.0,143310.0,143482.0,143345.0,144010.0,144349.0,145728.0,146505.0,147042.0,146638.0,146631.0,146932.0,148084.0,148521.0,147610.0,147250.0,146556.0,146155.0,144611.0,143448.0,141628.0,141542.0,140903.0,141772.0,142064.0,143522.0,145393.0,145726.0,145047.0,143954.0,144706.0,145891.0,147602.0,147795.0,148454.0,147484.0,147476.0,146943.0,147007.0,147000.0,147935.0,148910.0,149679.0,149869.0,150412.0,151503.0,152462.0,152526.0,151026.0,148596.0,145170.0,142511.0,141338.0,142241.0,143380.0,143457.0,142250.0,139656.0,136618.0,135072.0,135369.0,137204.0,139703.0,142666.0,143692.0,142115.0,138880.0,137389.0,137783.0,140497.0,143704.0,146253.0,147434.0,147510.0,147370.0,146849.0,147241.0,148295.0,149381.0,149792.0,150058.0,150471.0,151672.0,153067.0,154976.0,157199.0,159999.0,163759.0,166115.0,169022.0,172514.0,177836.0,183213.0,188089.0,191096.0,193808.0,196147.0,200675.0,204645.0,207947.0,211167.0,215466.0,221359.0,225517.0,227764.0,228059.0,229742.0,232260.0,234790.0,233535.0,233436.0,234336.0,236942.0,238095.0,237621.0,237658.0,237239.0,236979.0,237640.0,239076.0,241946.0,246265.0,249281.0,249285.0,249379.0,249818.0,252499.0,254400.0,258429.0,263349.0,266576.0,267376.0,267353.0,267610.0,269639.0,271878.0,274421.0,276384.0,278626.0,279061.0,279113.0,279176.0,280732.0,282376.0,282583.0,280243.0,276654.0,276202.0,279233.0,282565.0,281914.0,282727.0,282930.0,285026.0,284574.0,284865.0,284713.0,287175.0,290731.0,292793.0,291109.0,289369.0,290175.0,290788.0,291525.0,290479.0,290879.0,290948.0,291968.0,291892.0,2.548180097150464
48491,Condo/Co-op,78613,TX,Cedar Park,Austin-Round Rock,Williamson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234277.0,232261.0,231236.0,229882.0,229179.0,228688.0,227587.0,226543.0,224052.0,221253.0,218837.0,218279.0,217813.0,218399.0,218669.0,217970.0,217603.0,216979.0,217111.0,216171.0,216829.0,219191.0,221631.0,222270.0,222669.0,222403.0,222181.0,221862.0,220567.0,219943.0,220043.0,222308.0,225240.0,225743.0,225747.0,225241.0,225607.0,227157.0,228533.0,229973.0,230853.0,231386.0,231548.0,231625.0,232628.0,235677.0,238515.0,240273.0,240505.0,240846.0,242137.0,244654.0,246142.0,247759.0,248494.0,249546.0,247258.0,242988.0,237737.0,235030.0,234669.0,233621.0,232366.0,229155.0,228008.0,226344.0,224899.0,222839.0,221684.0,220899.0,220450.0,219754.0,218100.0,216611.0,214699.0,213649.0,211931.0,210120.0,209138.0,207758.0,207184.0,207249.0,208499.0,208526.0,207633.0,206404.0,205275.0,204913.0,203835.0,203631.0,202487.0,202489.0,202501.0,202252.0,200655.0,199748.0,199786.0,200490.0,201050.0,200756.0,201361.0,201674.0,202543.0,202983.0,203031.0,203680.0,204706.0,205911.0,206565.0,206866.0,207463.0,208417.0,209489.0,211397.0,212565.0,213720.0,214563.0,215455.0,216727.0,217951.0,219816.0,221900.0,223979.0,226177.0,227950.0,228340.0,230295.0,232501.0,235697.0,237849.0,239825.0,241606.0,243177.0,244661.0,246162.0,247680.0,249194.0,251294.0,252171.0,252808.0,253565.0,255267.0,256965.0,257895.0,258835.0,259520.0,260242.0,260261.0,260750.0,261456.0,262655.0,263846.0,264444.0,264422.0,264511.0,266046.0,267861.0,269707.0,270941.0,272488.0,273664.0,274521.0,275263.0,276035.0,276654.0,277842.0,278781.0,279133.0,278667.0,277840.0,278122.0,279206.0,280612.0,280815.0,280347.0,280082.0,280819.0,281099.0,281461.0,280927.0,280934.0,281893.0,283457.0,284175.0,283879.0,285029.0,287363.0,289413.0,289341.0,289917.0,290703.0,292539.0,293239.0,293447.0,291602.0,290048.0,289592.0,290823.0,291821.0,292814.0,294542.0,296156.0,297853.0,299480.0,302102.0,304967.0,309241.0,313892.0,318515.0,321732.0,9.987499654686594
